,Number,Store,Adddress,Review_score,Review_counts,ID,Date,Review_text
1641,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,임지원,2022.07.29.,치아바타랑 흑임자소금빵 진짜 쫀쫀하고 처음 빵이 이렇게맛있을수있나 생각했어요 급하게 때우려고 다른카페 가다가 눈에 들어와서 들어가서 빵만 사갔는데 우연히 발견한 맛집이라 더 좋음
1642,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,참깨,2022.07.29.,잡곡식빵 홀린듯이 사왔는데 무슨 빵이 이렇게 짭니까
1643,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,메롱,2022.07.17.,"지나가는길에 3번정도 사먹어 보았습니다 

제가 놓친게 있나,  이것저것  사먹어 보았습니다
식빵 크림빵 팥빵등 사먹었는데  솔직히  집앞파리바게트가 더 맛있는거 같아요 ... 


그리고 가격이 너무 사악한거 같아요  


인테리어에 철저하게 낚인거 같아요 .. 
크림빵 4천원대 ... 우유식빵 작은거 6천원대  ..."
1644,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,오마라,2022.06.23.,식빵은 짜고 밤어쩌구는 너무 달고 ㅠㅠ 흑임자 소금빵은 정체성을 알 수 없었어요
1645,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,.,2022.06.11.,식빵을 사고 싶었는데 너무 큰 사이즈밖에 없어서 못사고 하나 남아있던 치아바타만 샀는데 맛있었어요.
1646,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,JI,2022.05.18.,크로아상 하나 사먹었는데 서비스나 커피는 신경 안쓰고요 이전까지 먹었던 크로아상이랑 달랐어요 이거 하나만으로 별  줍니다 이탈리안 친구가 골랐는데 완전 유러피안 스탈이라고 하네요
1647,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,Quelle,2022.04.28.,깜바뉴 맛나네요
1648,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,채영,2022.04.10.,"""나는 좋다"""
1649,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,sys,2022.02.02.,비싼데 맛없어요..
1650,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,왠만하면 4점 줌,2021.08.29.,"빵 포장해서 먹었는데 치즈 벨미까레, 단팥빵 맛이 준수했지만 엄청나진 않았다."
1651,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,Say,2021.07.23.,여기 빵집 다닌지 햇수로 7년 되었어요. 그런데 주인 바뀌었나봐요. 통밀 스콘이 어느날부터 안보이길래 여쭤봤더니 원래 그런거 없었답니다 (예?) 그리고 찹쌀소보루도 맛이 완전 변했어요. 찹쌀 비율이 달라진건지 그날 사와 그날 먹었는데 딱딱해서 먹다 버렸습니다. 원래 여기 찹쌀소보루는 그다음날 저녁까지는 말랑 했는데 말이죠. 아끼던 빵집을 잃어서 아쉬울 따름입니다…
1652,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,진,2021.07.18.,퀘퀘한 냄새 이 한여름에 에어컨말고 선풍기만 틀어놓음
1653,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,이영열 YYLEE,2021.07.13.,정보 없음
1654,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,Alex,2021.06.17.,"리뷰 1점 만드시는 같은 분인거 같네요. 
한 번 내린 커피로 또 내려서 주고
색이 이상해서 설마 했는데 마셔보니 확실해서
그거 말하니깐 죄송하단 말 없이
 ""그러네요? 다시 내려줄게요~""
...심지어 마시고 나서 배탈남."
1655,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,Bidam,2021.03.07.,충격적인 커피맛. 맹물에 탄맛을 아주조금 첨가한 맛
1656,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,이동향,2021.02.28.,"치아바타류 2종류 사먹어 보았는데, 빵 맛있네요. 식빵이 메인이라니 시도하고 싶어요"
1657,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,경듀,2021.01.24.,식빵 진짜 맛있어용
1658,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,eateat,2021.01.03.,"몇 주전에 방문했던거라 아직도 같은 직원분이 있는지는 모르겠지만 다른 리뷰들에 등장하는 사람과 동일 인물인듯한데, 빵집의 좋은 위치와 디자인, 맛있는 빵 구성등이 무색하고 너무 안타까울 정도로 불친절한 카운터 직원의 퉁명스럽고 무례한 태도에 다시는 방문하고 싶지 않다 느껴질 정도였습니다. 평일 오전이었고, 빵 포장과 계산을 진행한 여자 직원분이었습니다. 
빵맛은 일품이라 배달앱에 있었더라면 자주 시켜 먹었지 않았을까 싶지만 당분간 직접 방문은 않겠습니다."
1659,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,.,2020.12.07.,"분위기가 독특해 빵사러 갔는데 문제는 직원인지 알바인지, 로봇같은 말투나 어디가서 교육먼저 받아야 서비스직 할텐데... 빵맛은 그냥 그래요. 그냥 맛도 파리바게트만 못한거 같고, 로봇같은 직원만 바꿔도 괜찮을듯."
1660,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,윱,2020.07.23.,식빵이 맛있는 집
1661,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,정경단,2020.06.20.,...........기분 좋게 왔다가 벌레 들어있는 커피 마시고 갑니다^^............. 상세하게 쓰고 싶지만 이 가게 진짜 망할까봐 걱정돼서 그냥 이 정로도만 남겨요^^!
1662,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,엠마,2020.04.05.,"디스플레이에 혹해서 들어갔으나 빵 맛은 그닥이예요. 별1개 준 이유는 사장님 혹은 알바생이 불친절해서예요. 마감 시간 1시간반 남았는데 커피 머신은 마감했다고 하고, 표정은 뚱하고, 케잌은 직접 꺼내야하냐고 물어보니 작은 한숨 쉬고 뜸들이다가 ""...제가 꺼낼게요""라고 답하고. 결제 내내 눈치보다 나왔네요ㅋ"
1663,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,답,2020.01.18.,빵커피먹고 빵포장해달라니까 표정이; 맛도 그냥 그래요 두번은 안갈거같아요
1664,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,BLACK SQUAD,2019.09.26.,다른 사람들은 맛있다고 하는데  제 입맛에는 보통이였어요~~
1665,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,꺄랄루,2019.09.11.,"153 내키랑 이름이 같은 곳 ㅋ
먹물크림치즈 도른놈"
1666,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,내가진짜쩝쩝박산데다따...,2019.07.10.,"외관부터 빵빵한데 늘 지나가기만 하다가 몇년만에 처음 빵 사먹음
식빵이 메인인 듯 하고 바게트와 치아바타, 통밀 스콘 구입!
통밀 바게트가 너무 궁금했는데 그건 빨리 빠진다고 함
바게트 맛있음!"
1667,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,victor,2019.04.28.,맛있는 빵집
1668,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,ㄱㄱㅑ,2019.03.23.,"치아바타 2.5
리브스 2.8
아메리카노 4.5
캐모마일 5.0

커피가 의외로 괜찮음
마들렌도 괜찮음"
1669,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,슬피우는빵,2019.01.13.,둘 또는 혼자 와서 빵이나 타르트에 커피 마시고 가기 좋은 가게. 조용 할 때 오면 천국이에요 다만 가게는 일찍 닫으니 주의
1670,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,칡꽃,2018.11.11.,"맛은 있는데, 파리날라다니는거 봄. 빵에 붙어서 와리가리 그래서 말씀드렸는데 듣는둥 마는둥. 파리 신경안쓰는거보면 위생관념 어떨지도 살짝 의심이...?"
1671,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,🍛뚱카🍛,2018.09.09.,"안국역 빵집,카페
꽤 오래된집"
1672,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,MJay Ko 고 민...,2017.05.17.,Bread with Korean Tea
1673,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,공과장,2017.05.01.,"분위기는 좋은것 같은데...
식빵 가격 대비 맛은 그럭저럭"
1674,9,안국153,서울 종로구 율곡로 51 1층 (안국동),3.1,42.0,SSun.,2016.08.27.,"빈티지한 분위기가 일품인 베이커리
먹물 치아바타랑 초코머핀 맛나네^^"
1675,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,윤슬맘_미진,2024.03.25.,정보 없음
1676,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,dp,2024.03.23.,맛은 있는데 안내가 너무 부족합니다.
1677,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,쩡키,2024.03.09.,정보 없음
1678,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,sr,2024.03.05.,"기존의 소금빵과 다르게 좀 기름진 느낌
근데 맛있는 기름짐.. 커피랑 마시면 무한 흡입 가능.."
1679,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,🦄,2024.02.24.,버터 풍미가 엄청! 강합니다. 그리고 버터의 느끼함을 잡으려고 그런건지 소금맛도 강하게 느껴집니다. 무엇보다 파샥 촉촉 식감이 진짜 훌륭해요. 다만 저는 담백한 소금빵파라 저한텐 좀 느끼했네요…
1680,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,채림,2024.02.24.,정보 없음
1681,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,.,2024.02.21.,정보 없음
1682,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,리링,2024.02.17.,바삭하고 부드럽고 버터가득 존맛
1683,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,먹둥이,2024.02.07.,"기름지고 느끼한 소금빵 원ㄴ하는 사람 제발 사세요
난 기름진거 좋아해서 너무너무 좋앗음
버터향 대박"
1684,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,대자,2024.01.28.,따뜻할 때 바로 먹었는데 바삭하고 버터풍미가 확 올라와서 좋았어요. 포장이 느린 게 조금 아쉬웠지만 맛있어서 재방문의사 있음
1685,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,june,2024.01.20.,"포장해서 갔지만, 직원들 친절하고, 분위기도 괜찮은듯함 ~~"
1686,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,카우,2024.01.14.,조금 비싼 느낌이 있지만 맛있긴 함 또 갈 듯
1687,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,ㅅㅇ,2024.01.13.,JMT
1688,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,으으,2024.01.06.,"결제 먼저 하고 줄 서야한다는것에대한 안내가 부족합니다. 안내판보다 한참 뒤까지 사람들이 줄을 서있어서 한참 대기 후 결제하고 돌아와 다시 줄을 서서 대기시간 두배로 길어지는 사람들이 30프로정도는 되더군요. 직원이 가끔씩 나와서 안내를 하던, 안내판을 뒤쪽 줄 선 사람들도 볼수있도록 위치해두시던지 해야할듯.

식음료 매장 재방문률 높이는 원칙 몇가지 중 하나가 고객에게 불쾌한 경험 주지 않기던데.. 그 부분에서는 실패네요. 배달전문점이 아니니 그부분은 개선하셔야겠네요.

맛은 무난했습니다. 서울에서 이정도 가격 소금빵은 저렴한편이라 가성비는 나쁘지않네요. 하지만 익선동은 가성비 따지려고 오는곳이 아닌지라.."
1689,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,제주사랑,2024.01.01.,소금빵안에도 버터가 들어가는데 밖에도 버터를 넘 많아 발라 느끼하네요ㅜㅜ
1690,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,Goldjang,2023.12.27.,"1세트 4개!
12000원 
소금빵 진짜 진짜 맛있네요ㅎㅎ"
1691,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,ssong,2023.12.17.,너무 맛있네요
1692,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,동네주민,2023.12.16.,정보 없음
1693,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,ttta,2023.12.10.,"맛은 있지만 직원이 좀 짜증이 많은거같음..
포장은 정성스럽지만, 포장 때문에 받는데 시간이 너무 오래걸려서 다른 방식으로 바꾸는게 나아보여요"
1694,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,누오,2023.12.10.,생각보다 괜찮았던 소금빵. 구매하고 따뜻할 때 바로 먹으니 맛있었어요.
1695,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,ngggg,2023.12.05.,버터냄새가 너무 좋구요..따듯할때 바로먹어서 그런지 너무 맛있게 잘먹었어요 패키징도 너무 센스있구요
1696,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,힌재,2023.12.03.,"주변 지나가다 사람들 많길래 호기심에 줄 서봤는데요... 인생 소금빵을 이렇게 우연히 찾을 줄은 몰랐네요.

엄청 기름지고 버터향 진짜 찐한데 맨입에 먹어도 안 느끼해요. 소금 짭짤한 맛이 빵 전체에 고루고루 나는 느낌이라 아주 맛있었습니다."
1697,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,남무늘보,2023.11.24.,정보 없음
1698,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,푸푸,2023.11.24.,맛있어요 기다려서 먹을만하고 따뜻할 때 바로 먹으니 꿀맛
1699,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,맛있는것만 먹는 먹바...,2023.11.23.,"먹어본 소금빵 중 탑3에 들어옵니다 ㅎㅎ 따뜻할때 목으면 파삭하고 겉바속쫀한 완벽한 소금빵 
다음날에 식어서 먹었는데도 짜지 않고 정말 고소했음. 갓 나왔을때의 소금빵이랑 맛 똑같아서 신기
실내에서 먹는곳이 없고 낱개로 팔지 않아서 좀 아쉽"
1700,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,입짧지만식욕은많은,2023.11.19.,버터 가득 소금빵 존맛…서울소금빵치고 쌈
1701,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,사람,2023.11.17.,"외국인인지 한국인인지 구분도 못하고 계산줄 픽업줄 계산 다 하고 다 잘 찾아왔는데 저리가라고 다짜고짜 화냄.
뭐 너무 바쁘고 스트레스인건 알겠는데 고객 응대는 최악인듯. 죄송하다고도 안함. 국가망신 가게!
직원 관리 잘하세요~ 빵맛이고 뭐고 기분 잡침"
1702,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,추추,2023.11.16.,익선동 갈 때마다 외국인들 줄 서있길래 궁금해서 사먹어봤는데 줄 서서 먹을 정도 맛은 아닙니다… 버터가 너무 많이 들어가서 기름기 때문에 느끼했어요 이 정도인 소금빵집 많은데 왜 유명한 건지 잘 모르겠네요
1703,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,뭉,2023.11.12.,가방에 담아서 찌그러져버렸는데 그런데도 맛있는 미친 소금빵
1704,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,겸둥이,2023.11.07.,요기 소금빵 맛집임 🥐💛
1705,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,magaret,2023.10.26.,"걍 대한민국 1티어 소금빵 짱먹으세요
아쉽고 말고 할 게 없습니다 그냥 먹어야햄"
1706,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,행복하세요,2023.10.18.,정보 없음
1707,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,냠냠냠냠냠,2023.10.09.,"빵은 맛있음.
4개 단위로 사야하는건 좀 아쉬움"
1708,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,sm,2023.10.03.,소금빵은 갓나와서 맛있었지만 라떼는 정말 맛이 없었고 무엇보다 커피 만드시는 분이 너무나 냉랭하고 불친절한 표정과 말투라 다시는 가고 싶지 않을 정도네요. 이 정도 소금빵 하는 곳 많습니다.
1709,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,못참음,2023.09.25.,소금빵 맛은 있으나 무조건 4개를 사야한다는게 아쉬움 아직도 다 못먹고 냉장고에 있음
1710,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,맛있어...,2023.08.31.,"버터향 가득한 소금빵...
강추 담백한 커피와 함께하고 싶은 맛"
1711,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,준,2023.08.27.,"소금빵으로 유명하다고 해서 갔는데 정말 그렇습니다.
빵집 계산 줄에서 빵값 먼저 결제하고, 빵과 음료를 각각 사고 나서  빵집과 자연도가 사이에 있는 야외에서 먹는 시스템입니다."
1712,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,고라고라,2023.08.22.,6시반에 나온대서 6시35분에 갔는데 하나도안따뜻함 식어있었음 ㅋㅋ30분에 나온게 아닌것같았음 식으니까 질김 저번엔 잘나왔는데 앞으로 안먹을듯
1713,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,뿌랑빵빵,2023.08.21.,"물론 4개세트만 판매하는건 아쉽지만 그래도,, 내가 원하는 니즈를 이렇게 100퍼 충족하는 소금빵을 처음봐서 너무 만족하면서 먹음.. 익선동 들를일 있으면 무조건 먹을거.. 버터향 미치고 밑에 파삭한 부분 염도도 딱 적당한… 그냥 개미친소금빵"
1714,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,봄,2023.08.19.,"익선동 골목골목 구경하다가 사람들 많길래 가본 곳
꼭 4개 12,000원어치를 구매해야 하나, 맛있어요"
1715,10,자연도소금빵&자연도가,서울 종로구 수표로28길 21-17 1층 (익선동),4.0,41.0,맛따라,2023.08.08.,날만 안더웠음 더 머무르고 싶음 소금빵 짭잘하니 맛있고 파인애플 주스 달달 시원해서 단짠 미친조합임
1716,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,woos,2024.03.31.,"비싼가격과 줄서서 먹은것에비해 빵이 엄청 맛있는건
아님,,,,같은 소금빵 반죽이라그런가 똑같은 빵맛에 평범한 소스(크림?)맛이었음..오히려 바게트가 좀더 나았던,, 소금빵은 그냥그럼,, 요새 수제베이커리집에서 먹어볼수있는 맛."
1717,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,Kris,2024.03.30.,빵이 좀더 맛있으면 좋겠다 친절하고 다 좋은데
1718,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,둥이맘,2024.03.27.,정보 없음
1719,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,냠,2024.03.26.,"분위기도 예쁘고 다양한 빵이 있고 직원분들도 친절하세요.
다만 빵이 맛없어요... 프레첼 소금빵만 먹어봐서 그런건가 싶지만 너무 맛없어서 ㅋㅎ... 아쉽네요.
다음번에 가서 기본 소금빵 먹어봐야겠어요."
1720,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,💕,2024.03.26.,맛은최고
1721,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,aki,2024.03.25.,사람이 너무 많아서 정신이 없어요
1722,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,루루,2024.03.24.,빵 몇 개 사면 5만원인 시대.. 직원들 친절도 잘 모르겠어요 자리도 다 따닥따닥 붙어 앉아야 되고 정말 시장통 .. 같아요 한 번 간 걸로 만족 !
1723,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,꿈꾸는 어피치,2024.03.20.,"맛은 기대하지말라는 후기는 많이 보구 기대안하구 기본 소금빵 먹었는데 실망이 더 크네요ㅠㅠ
(갈릭 들어간 소금빵 추천이요!)
가격이 매우매우 사악하지만 친절한 직원분들 덕분에 구매하기까지 기분이 좋았습니다! 
워낙 인기가 많은 곳이다보니 사람들이 많은데 손님이 질서있게 기다려주면 더 좋을 것 같아요."
1724,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,졸리야~~^^,2024.03.19.,맛있어요. 들어갈때 입구에 계셨던 서구적인 느낌의 여성분 영어 멋있음  깔끔한 안내와 친절은 덤 비싸고 안도 복작거리지만 맛 좋았어요
1725,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,먀옹,2024.03.14.,"여기 생기고 나서 안국역 지하철 1번출구에 악취가 심각해짐..... 그냥 짠 밀가루 덩어리 먹는 기분이었음. 맛이랑 메뉴는 런던베이글이랑 비슷하고 형태만 (소금빵 모양으로) 다른 빵을 팜. 굳이 추천하자면, 코코넛 소금빵!"
1726,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,싱글핀터틀,2024.03.11.,빵 세개만 사도 2만원 가까이 나와버리니..근데 빵은 맛잇긴하네요 자리에 앉아서 먹는건 너무 불편한거 같아요
1727,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,꼬지리,2024.03.11.,"생각보다 웨이팅이 길지 않아서 좋았어요.
맛도 있고 사진도 잘 나오긴했는데
가게 테이블 간격도 좁고
사람들이 너무 많아서 전반적으로 시장통 느낌. ..
여유로운 브런치~ 이런건 불가능해보였어요"
1728,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,Min,2024.03.10.,매우 시끄러움. 버스 정거장까지 이 집에서 트는 노래가 다 들림. 빵집 이전에 공해임. 적당히 하고 함께 살자. 무슨 90년대 명동도 아니고 북촌 근처 안국역에 이게 뭐야.
1729,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,Me,2024.03.10.,외부 벽에 스피커 설치하여 클럽을 방불케하는 음량으로 음악을 길거리에서 들리게 하여 행인에게 음악 듣기를 강요하는 21세기의 도시예절에 어긋나는 집
1730,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,솔직리뷰,2024.03.08.,"프레첼 소금빵 감자치즈소금빵 맛있음
짭쪼름한 빵 좋아하는 사람들은 추천ㅋㅋ
아쉬운건 매장에 데워먹을 수 있는 전자레인지 오븐 등이 없음"
1731,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,ㄱㄱㄱㄱㄱ,2024.03.06.,"무슨 빵 장사를 컨셉으로 하는듯..sns만 선전하면 누구나 다 장사하나...상추 한장에 당근 쫌 갈아넣은 손바닥 만한 싸구려 바게뜨가 11,800원! 다른메뉴는 말 다했지. 1년 이내에 '임대'딱지 븥을 듯..."
1732,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,별점조작은말없이1점,2024.02.25.,런던베이글하고 똑같은 맛인데 가격이....상상이상... 가성비는 많이 떨어지네요... 런던베이글보다 밀가루 특유의향이 더 많이났어요
1733,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,DDogani,2024.02.23.,"수프 개존맛 사람 별로 없을때 가서 괜찮았다 하지만
인기있는 소금빵들은 다 품절…"
1734,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,눈칫밥 먹으면서 적는...,2024.02.18.,"솔직히 가격 ㅈㄴ 양심없는듯

소금빵이 아니라 베이글 같다는 말이 바로 이해 됨
바삭바삭함은 거의 없어요

그냥 빵 먹으러 오면 맛있게 먹을거같은데 소금빵이라고 기대하고 먹으면 실망할거같은 식감"
1735,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,여명 Yeo Myun...,2024.02.11.,"Not commercial 
Impossible to ask specific sandwiches without mustard because of allergies. 
Do not go there !"
1736,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,으악,2024.02.11.,"잠봉뵈르는 그냥그렇고
소금빵 맛있어요"
1737,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,나는돼지다,2024.02.05.,"가성비는 최악…어떤 소금빵이 6900씩 하나요 ㅠ 쫀득파라 식감은 만족함 다만 빵으로 5-6만원 나오는건 정말 좀 아니라고 생각함 내부는 런베뮤, 하이웨이스트, 레이어드랑 다를게 없으니 커피값 아끼시고 그냥 테이크아웃 하세요"
1738,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,우가우가,2024.02.04.,"평일에도 대기가 꽤 있어요.
맛은 좋은데 가격은 비싼 편이예요."
1739,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,harvy,2024.02.01.,친절하고 분위기는 예쁜데 맛 대비 가격이 좀..비싼듯 합니다....소금빵이라기 보단 소금빵을 한 베이글 느낌? 바삭한 소금빵 좋아하는 분들은 불호 일 수도
1740,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,먹보,2024.01.30.,삼만원 어치...
1741,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,정신단결,2024.01.29.,"반신반의하며 극악 웨이팅을 뚫고 샀는데
인정.
소금빵은 엄청 쫄깃하며 바삭함도 살아있다.
버터 풍미도 너무 좋았고 바게트류도 바삭보다는 쫄깃한 편이다.
소스들도 구매했는데 맛 별로 사고싶을 만큼 맛있었음
소금빵은 트러플소금빵 추천"
1742,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,ㅇㅇ,2024.01.29.,정보 없음
1743,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,📲,2024.01.28.,소금빵맛이 베이글이랑 똑같았어요! 직원분들 넘 친절하십니다.바게트 구매했는데 포장/매장 취식 상관 없이 커팅을 안해주셔서 그게 좀 불편하고 빵이 비쌉니다..
1744,11,아티스트베이커리 안국,서울 종로구 율곡로 45 1층 (안국동),3.1,59.0,salt bread,2024.01.23.,"역시 맛있습니다! 바게트는 일반 바게트랑은 조금 다르게 쫄깃함이 살아있었구요, 안에 당근라페랑도 잘 어울렸어요. 그리고 크림소금빵 뭔가 안어울릴꺼라고 생각했는데 진짜 맛있었어요!
평일 4시반쯤에 갔는데 대기 8명이었어요~ 그래도 금방 순서와서 많이는 안 기다렸어요!"
