,Platform,Number,Store,Address,addr,Review_score,Review_counts,ID,Date,Review_text
391,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,S,2022.05.19.,틱틱거리는말투 서비스응대 최하
392,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,하루,2021.12.16.,"빵사러 갔다가 남자 사장님이 턱스크 한 상태로 케잌만드는거 보고 식겁함;;
요새 코로나 심한시기에...ㅡ ㅡ
 더 충격먹은건 케잌 위에 올라가는 과일 손질 하면서 몇 개씩 먹으면서 케잌만드는거 보고 다음부턴 여기 파리바게트는 절대 안와야겠다 결심하게됨;;;
(여기서 케잌은 절대 절대 사지마세요...)"
393,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,북한산,2021.11.24.,"- 포장주문 넣었는데 가니까 준비 안됐길래 물어보니 ‘주문이 포스에 이제 들어왔다’며, ‘내가 말한 폰번호랑 주문번호랑 달라서~’라며 핑계를 댐 (그럴리가 없음 몇십분전에 주문했고 어플이나 카톡에 방문하라고 뜬 상태인데) 여기까지는 뭐 그럴수도 있나? 했는데
- n시 픽업인데 n시였음, 그래서 원래 미리 준비되지 않아요? 물어보니까 ‘손님 이제 들어왔잖아요, 그쵸? 지금 들어왔잖아’라며 말도 안되는 말로 따지듯 짜증 가득히 말함 (손님이 방문한 시간이랑 관계없이 픽업 시간에 맞추는게 기본인데 갑자기 손님 탓하는 사장)
- 그제서야 부랴부랴 빵 챙기는데 내가 주문한 빵이 아니라 물어보니 다른 주문을 보고 나한테 그렇게 뭐라 한거였음

이전부터 사장이 알바생 대하는 태도 보고 좀 싸했는데 오늘 사건 이후로 재방문 안할거같네요 파바가 여기 하나만 있는것도 아니고 빵사러 갔다가 기분만 나빠짐"
394,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,빠바밤,2021.07.25.,"다른 매장에 비해 빵이 정말 맛있어요
같은 파리바게뜨여도 여기가 더 맛있는 것 같아요~
자주 들르게 됩니다!"
395,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,1052,2021.05.22.,주인인지 알바인지 참 불친절함 가까워도 여긴안가기로함
396,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,nimmo,2021.05.18.,빵이 맛있어요
397,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,은파,2021.05.17.,"주인분이 이리 불친절한 가게는 또 오랫만이네요.
응대에 짜증이 한가득입니다.
오전에 알바 있을땐 몰랐는데 오후에 갔더니 여자사장님말투도 별로신데 거기다 짜증을... 
이젠 오전이든 오후든 가지말아야겠어요.
덕분에 빵 유목민이 되었지만 
그래도 가기 싫으네요.
별 한개도 주기 싫어요"
398,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,송파 고현정,2021.04.20.,여직원분들이 불친절한건 아닌데 약간 학창시절 구석에서 조용히 들뜬 채로 노가리 까던 친구들 느낌이에요.
399,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,쉐덴,2021.03.21.,손님 들어올 때 나갈 때 인사 전혀 안하는 서비스 정신 참 멋있음. 응대도 불친절하고 주변에 빵집 많으니 더 맛있고 친절한 데 가세요
400,Kakao,33,파리바게뜨 은평진관점,"서울 은평구 진관1로 21-35 어드밴스힐 100,111호 (진관동)",서울 은평구,2.0,14.0,1,2019.08.08.,"여0요 앱으로 선물세트를 주문했는데 물에젖은 쓰레기를 보내주었음.
배달과정중에 훼손될 수 있어 이해하려 했는데. 매장운영자분과 전화 통화로 정말 화나서 그냥다 취소함. 외부가져갈거라 보내기전에 다시 확인 부탁드린다고 말하니 확인했다고, 아직 실물이 반송될 시간도 아닌것 같아 그럼 출발했냐고 물으니 아직? 아무말에 거짓말하는 대응방식에 나무 답답하고 화가나서 전화를 끊었는데, 대뜸 계속 전화해서 본인말. 더불어 말 계속끊고.. 정말 당황스러운 가게."
401,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,나그네 처럼,2023.12.29.,리뷰보고 갔어야하는데… 종업원 교육좀 해야겠어요. 상처받았네요
402,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,. ..,2023.10.02.,빵이 맛있는듯 합니다
403,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,잉,2023.08.19.,정보 없음
404,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,hen ry군,2023.03.13.,"자주 가는데...특히 요즘  평일 저녁 카운터 계산하는 여자 알바생 알바교육 다시 시켜야 될거같네요 ..
인성이 그런건지 . 일하기 싫은건지 얼굴에 불만이 가득하네요~  참 책임감이 없어보아네요"
405,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,맛집쑤셔-!,2023.02.15.,직원이 엄청 엄청 불친절하다. 아메리카노를 시키고 오래걸리는거 같아서 테이블에 앉아 기다리면서 두리번 거리고 있었는데 시끄러워서 음료 나왔다는 소리를 못들었는데 아메리카노-!!!!!!  라고 뭐라 뭐라 직원이 소리 크게 지르면서 표정은 살벌하길래 왜 이 이 지점이 평점이 나락인지 알았다.
406,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,알수없네,2022.10.28.,똑같이생기고 내용물 다른거 진열 제대로 해놓지않아 먹기싫은거 골라먹었어요. 여자 젊은애들 알바생들 좀 예의가없네요. 예전에 나이좀 있으신 아줌마는 친절하고 좋았었어요
407,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,조앤,2022.10.15.,아르바이트생인지 사장님인지 모르겠지만 예의가 참 없으시네요
408,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,불란서부루독꾸,2022.08.28.,정보 없음
409,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,Lola,2022.06.23.,정보 없음
410,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,MINDI:),2021.09.16.,"사람대하는게 너무 예의없음
주인이 제일…
평점이 낮은데는 이유가 있음
한번가고 다신 안감"
411,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,닉값하자,2020.10.23.,"빵 할인한다고 갔는데 기프티콘은 정가란다. 
주인 바뀌었는지 빵은 맛나네요.."
412,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,명동 고래,2020.07.26.,"여기 알바는 싸가지 순서로 뽑나요? 옛날 알바, 새 알바 안가리고 그냥 단체로 싸가지가 없네요. 이정도면 알바 싸가지없는 집 전통으로 홍보해도 될듯합니다. 자리가 좋아서 장사되지 번화가 였으면 벌점테러 맞고 바로 가게 접을 판이시네요~ 간절히 투레쥬르가 근처에 생기길 바랍니다."
413,Kakao,34,파리바게뜨 신사오거리점,서울 은평구 은평로 59 1층 (신사동),서울 은평구,1.2,13.0,goyona,2020.07.11.,"알바생 태도가 영 아니네요. 얘기할 때 얼굴도 안 쳐다보고 얘기하고, 계산하고 카드 받을때도 손에 찔릴 뻔했어요"
414,Kakao,35,와플대학 역촌캠퍼스,서울 은평구 갈현로 85 (역촌동),서울 은평구,3.3,3.0,먹보냥!,2021.11.08.,만드는 과정 훤히 보이는데도 사장님으로 보이는 남자분 맨손으로 와플 만지작거리면서 그 손으로 쨈통이니 뭐니 다 꺼내서 발라댐ㅡㅡ아..저걸 먹어야하나..짜증..;; 그래도 시켰으니 먹어보자 한입 물었는데 질질 흘러서 먹기 드럽게 불편. 아이스크림도 단데 쨈에 크림에 당폭탄. 진저리나게 달기만 해서 다른 맛은 안느껴짐. 그냥 일반 생크림와플이 절실했다! 왜 줄서있는지 이해불가. 도저히 못먹겠어서 빈 쓰레기봉투 보이는대로 쑤셔넣음. 다신 안 먹겠다! 겉으로만 그럴싸함.
415,Kakao,35,와플대학 역촌캠퍼스,서울 은평구 갈현로 85 (역촌동),서울 은평구,3.3,3.0,하,2021.07.11.,"와플 너무 맛있는데,, 너무 눅눅해요..ㅠㅠ 잘식혀서 주셨으면,,"
416,Kakao,35,와플대학 역촌캠퍼스,서울 은평구 갈현로 85 (역촌동),서울 은평구,3.3,3.0,지혜,2021.05.21.,와플 맛있어요 ! 자주 가고싶어오
417,Kakao,36,파리바게뜨 응암역점,서울 은평구 진흥로 9 1층 (역촌동),서울 은평구,2.5,4.0,CHOCO,2022.03.16.,"뭔가 리뉴얼 된다고 공사를 하던데매장생김새가 완전 그대로. 뭐 안에 빵만드는 곳을 바꾸었나?
아침8시30분에 가봐도 팥빵맨 가득. 베이글이 없음. 은평구 응암주민들은 베이글을 안먹나...?"
418,Kakao,36,파리바게뜨 응암역점,서울 은평구 진흥로 9 1층 (역촌동),서울 은평구,2.5,4.0,HMM대주주,2022.02.22.,싸가지;
419,Kakao,36,파리바게뜨 응암역점,서울 은평구 진흥로 9 1층 (역촌동),서울 은평구,2.5,4.0,핑팬,2021.09.24.,최근 사장님 바뀌신거라 하네요. 완죤 깔끔하고 맛나졌어요^^ 친절하고 서비스도 좋아졌네요ㅎㅎ 쭉~~이어가주세요
420,Kakao,36,파리바게뜨 응암역점,서울 은평구 진흥로 9 1층 (역촌동),서울 은평구,2.5,4.0,뮤제,2021.04.23.,알바나 쥔이나 싸가지없음 손님한테 인사절대안함
421,Kakao,37,팬토리케이크,서울 은평구 연서로18길 6 1층 (대조동),서울 은평구,4.0,6.0,전상미,2024.04.03.,할아버지 생신 케이크 주문했는데 예쁘게 해주셨어요 가족들도 다 맛있게 드셔서 뿌듯했습니다 전 원래 크림 잘 못 먹는데 크림도 맛있더라고요
422,Kakao,37,팬토리케이크,서울 은평구 연서로18길 6 1층 (대조동),서울 은평구,4.0,6.0,soo,2024.01.29.,"쿠로미 레터링케이크 작업한것 중 그대로 주문하려고 했습니다. 인스타 가입하려다 문제가 생겨서  잘 안되서 샘플 사진 몇장 보내달라고 부탁했는데  제대로된 설명도 없이 자기네는 샘플 사진은 인스타로만 운영한다고  하네요~ 왜 그런거냐고  하니까 원래 운영방침 이라고 하네요~ 보내주기 귀찮아서 그런건지 아니면 특별한 이유가 있는거냐고 물어보니까 
고객님 정말 당황스럽네요 이렇게 말하네요 
고객인 제가 더 당황스럽다 제가 일부러 그러는 것도 아니고 인스타가 안되서 샘플사진 몇장 보내달라고 얘기하는 건데 그게 그렇게 잘못된거냐고 물어보니
그제서야 1인샵이라 아주 바쁘셔서 그게 힘들다그러면서 가게 오픈한 후로 나같은 고객은 처음이라고 그러네요 ~ 여기까지만 답변하겠다고 ㅎㅎ 진짜  불친절하시네요~ 제가 조목조목 따져서 얘기하니 카톡 차단하셨네요? 
원래 운영방침을 논하기 이전에 왜 그런지에 자세한 답변을 하거나 고객한테 먼저 양해를 구하고 죄송하다는 말부터 해야하는 겁니다 ~
가게 사장님!! 1인샵이라 바빠서 샘플사진 하나하나 찾기가 힘들어 사진을 보내드리기 어렵다는 말이 그렇게 힘든가요? 제가 인스타 못해서 죄송하다고 해야하나요?? 카톡까지 첨부하려다 참습니다.  여기 이러고 다른 1인샵 가게 문의드리니 사진 잘만 찾아서 보내주시더라구요!! 적어도 장사하시려면 고객과 소통하려는 기본 마인드부터 챙기시길 바랍니다. 
더도 덜도 없이 사실만적었습니다!!"
423,Kakao,37,팬토리케이크,서울 은평구 연서로18길 6 1층 (대조동),서울 은평구,4.0,6.0,도레도레,2023.06.18.,레터링케이크 너무 예쁘고 맛있네요 아빠가 무척 좋아하셨어용
424,Kakao,37,팬토리케이크,서울 은평구 연서로18길 6 1층 (대조동),서울 은평구,4.0,6.0,헬로,2023.06.14.,정보 없음
425,Kakao,37,팬토리케이크,서울 은평구 연서로18길 6 1층 (대조동),서울 은평구,4.0,6.0,김수지,2022.02.22.,"레터링케이크는 처음인데
기대했던 것보다 촉촉하고 맛있어요!!!

글씨도 넘 예쁘게 써주시고
금손이신 사장님 감사합니다
다음에 또 주문할게요
감사합니다"
426,Kakao,37,팬토리케이크,서울 은평구 연서로18길 6 1층 (대조동),서울 은평구,4.0,6.0,동구리,2021.10.26.,레터링이라 크게 기대 안했는데 케이크 촉촉하고 정말 맛있었어요! 오픈한지 얼마 안되신 거 같은데 앞으로 잘되셨으면 좋겠습니당!
427,Kakao,38,파리바게뜨 불광현대점,서울 은평구 불광로 38 1층 (불광동),서울 은평구,2.3,7.0,민쓰,2023.09.12.,최근에 2번 갔는데 알바분들 불친절하고 제일 중요한 빵이 맛이 없어요..ㅠ
428,Kakao,38,파리바게뜨 불광현대점,서울 은평구 불광로 38 1층 (불광동),서울 은평구,2.3,7.0,.,2023.05.04.,정보 없음
429,Kakao,38,파리바게뜨 불광현대점,서울 은평구 불광로 38 1층 (불광동),서울 은평구,2.3,7.0,민우,2023.01.24.,"별한개도 아까움.
 여자분이 알바인지 사장님인지.. 
상상초월의 응대임ㅋ"
430,Kakao,38,파리바게뜨 불광현대점,서울 은평구 불광로 38 1층 (불광동),서울 은평구,2.3,7.0,aa,2021.11.24.,시간대마다 다른가 평일 저녁에 계시는 여자직원분 친절하세요
431,Kakao,38,파리바게뜨 불광현대점,서울 은평구 불광로 38 1층 (불광동),서울 은평구,2.3,7.0,복마니,2021.09.17.,유통기간 몇시간 안남은 롤케익도 정가로 파므로 당일 바로 먹을것이 아니라면 구입시 확인 및 유의하셔요
432,Kakao,38,파리바게뜨 불광현대점,서울 은평구 불광로 38 1층 (불광동),서울 은평구,2.3,7.0,하늘소망,2021.02.26.,"계산하는 여직원 완전 불친절, 불쾌함. 
다시는 안 갈겁니다. 주변 병원에 단골로 결정할까 해서 가봤는데.. 직원이 너무 매너없고 형식적. 불쾌했습니다."
433,Kakao,38,파리바게뜨 불광현대점,서울 은평구 불광로 38 1층 (불광동),서울 은평구,2.3,7.0,OoO,2020.02.28.,아침에 가서 사먹는 바게뜨 진짜 맛있어요.
434,Kakao,39,베이커리카페몽소 새절역점,서울 은평구 증산로 403-1 1층 (신사동),서울 은평구,3.5,8.0,김도형,2023.04.19.,정보 없음
435,Kakao,39,베이커리카페몽소 새절역점,서울 은평구 증산로 403-1 1층 (신사동),서울 은평구,3.5,8.0,희수,2023.03.23.,정보 없음
436,Kakao,39,베이커리카페몽소 새절역점,서울 은평구 증산로 403-1 1층 (신사동),서울 은평구,3.5,8.0,Manna Fello...,2022.07.01.,"단팥빵하고 파운드 케익 비슷한 것을 샀습니다. 그런데 왜 그랬는지는 아무리 생각해도 알 수 없는데, 계산 후에 단팥빵을 손톱으로 꾹 누르면서 주더라구요.. 도대체 왜 그랬을까요??? 요상하게 기분나쁘네요. 빵집 많아요. 다신 안 갑니다."
437,Kakao,39,베이커리카페몽소 새절역점,서울 은평구 증산로 403-1 1층 (신사동),서울 은평구,3.5,8.0,내튀김은,2021.05.08.,동네 빵집으로서 역할을 넘어서는 수준. 이 동네 프랜차이즈빵집 가면서 슬퍼하다가 몽소 빵 사먹고 기쁨이 넘침.
438,Kakao,39,베이커리카페몽소 새절역점,서울 은평구 증산로 403-1 1층 (신사동),서울 은평구,3.5,8.0,ㄷㄷㄷ,2020.11.14.,빵이 맛있다
439,Kakao,39,베이커리카페몽소 새절역점,서울 은평구 증산로 403-1 1층 (신사동),서울 은평구,3.5,8.0,Dr.Who,2020.09.16.,"브라우니는 건조한 파운드 케익 같고, 비스킷 어쩌구는 크리스피한 겉을 이름보고 기대했지만 뻑뻑한 매마른 국진이빵 이었으며, 쇼콜라 어쩌구는 그냥 몽쉘과 비슷한.. 제목과 매우 따로노는 느낌에 실망했습니다. 
-늘 빵 먹고사는 빵순이-"
440,Kakao,39,베이커리카페몽소 새절역점,서울 은평구 증산로 403-1 1층 (신사동),서울 은평구,3.5,8.0,Colors55,2020.01.07.,"포인트 쓸라고 하니깐 천원 이하는 '현금'으로만 결제 할 수 있다네요 만오백원 포인트로 결제 할라다 4500짜리 빵 빼야했음 
천원 이하는 따로 결제 해야 한다 그러길래 카드 주니까 '현금'만 된다고 어이없다는 표정으로 쳐다봄"
441,Kakao,39,베이커리카페몽소 새절역점,서울 은평구 증산로 403-1 1층 (신사동),서울 은평구,3.5,8.0,바다,2019.06.25.,참 친절하네요 빵도 맛있어요
442,Kakao,40,파리바게뜨 역촌역점,서울 은평구 서오릉로 86 1층 (대조동),서울 은평구,3.0,7.0,박창호,2024.01.23.,정보 없음
443,Kakao,40,파리바게뜨 역촌역점,서울 은평구 서오릉로 86 1층 (대조동),서울 은평구,3.0,7.0,.,2024.01.23.,딱히 엄청 친절하지도 그렇다고해서 불친절하지도 않았는데 평이 이상하넹;;
444,Kakao,40,파리바게뜨 역촌역점,서울 은평구 서오릉로 86 1층 (대조동),서울 은평구,3.0,7.0,기욱이,2022.03.05.,전화통화 친절하시던데?
445,Kakao,40,파리바게뜨 역촌역점,서울 은평구 서오릉로 86 1층 (대조동),서울 은평구,3.0,7.0,배수정,2021.12.31.,남사장 진짜 ♩♪♪ 불친절... 케이크 사러 갔다가 기분 잡쳐서 안사고 나옴 집에서 제일 가까운데인데도 돈 쓰기 싫음
446,Kakao,40,파리바게뜨 역촌역점,서울 은평구 서오릉로 86 1층 (대조동),서울 은평구,3.0,7.0,김환,2021.05.25.,남자 사장님인지 말투가 불친절
447,Kakao,40,파리바게뜨 역촌역점,서울 은평구 서오릉로 86 1층 (대조동),서울 은평구,3.0,7.0,HJ,2020.09.20.,불친절해요
448,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,midd,2023.10.10.,"사정상 오랜만에 갔는데 여전히 기억해서 반겨주시고 예전에 뭘 좋아했는지 기억까지 해주시는 친절하신 사장님 !!
여전히 에그타르트와 케이크는 넘넘 맛있어요~
에그타르트 크기가 큰데, 먹다보면 순삭이에요ㅠ  또 사먹으러 올게요!!"
449,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,밍밍이,2023.10.05.,너무 맛있어요ㅠㅠ 제 인생 에그타르트.. 절대 돈이 아깝지 않아요 햇님 유튜브 보고 시켜먹었는데 졸맛탱입니더..ㅠㅠ
450,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,진고우,2023.06.08.,갈때마다 사장님 매우 친절하셨는데 밑에 리뷰는 뭐지..? 암튼 우리동네 디저트 맛집입니다 증산동의 자랑.. 덕분에 당 땡길 때마다 든든함.. 믿고 먹을 수 있음 에그타르트가 젤 맛있지만 다른 케이크도 굿굿
451,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,애플민트,2023.05.20.,맛은 있으나 4가지가 조금 아쉽네요 아무리 맛이 있어도 동네에서 민심을 잃으면 어려워질 수 있습니다 비싼 가격도 약간은 아쉽습니다
452,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,김작가,2023.03.31.,"친절하고 케익맛이 달지 않고 좋아요 동네에 이런 좋은 곳이 있어서 좋아요. 끝날시간에 갔는데 서비스도 주셨어요ㅠㅜㅠ 에그타르트도 넘나 맛있었어요
감사합니다"
453,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,kyo,2023.01.25.,정보 없음
454,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,메롱,2022.11.18.,맛있었어요! 근데 전화로 포장 주문 가능하냐고 여쭤봤는데 에그타르트가 다 예약 되어 있어서 안된다고 하셨는데 직접 가보니까 에그타르트가 남아있더라구요. 배민으로도 수량 열려있었구요. 제가 마감시간쯤에 가려고 했던거라 사장님 입장에서 생각해보면 에그타르트 수량이 넉넉치 못해서 매장 방문 고객님들을 위해서 그렇게 말씀하신 것 같은데 그래도 조금 어리둥절했었어요. 차라리 예약은 안된다고 그냥 말씀해주셨다면 좋았을 것 같아요.◡̈   제 입맛에 맛은 아주 훌륭했습니다!
455,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,standard,2022.10.24.,다들 비싸다 비싸다 하는데 이정도 퀄리티면 이 가격 받아도 된다고 생각함. 일반적인 가게보다 훨 퀄리티 높음. 맛과 질은 은평구 근처에서 볼 수 없는 수준임
456,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,-,2022.05.15.,정보 없음
457,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,댱,2022.05.13.,에그타르트 맛있는 편이지만 굳이 동네에서 이가격에 테이크아웃을?
458,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,김허송,2022.04.20.,"맛있지만 그 맛에비해 가격이 악랄하다.
직원 및 사장님 응대도 악랄하다. 다음에는 안갈 듯"
459,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,:),2022.02.16.,가격은 뭐 그렇다치더라도 젊은사람이던데 위생관념이 좀 없어보임. 깨끗하게 입고 하는거같아 보이지 않음ㅠ 주방 마스크 미착용...ㅋ 그리고 주문받는 직원은 좀 친절하나 사장이 ㅆㄱㅈ가 없음. 케익사고 영수증 달라니까 옆에서 사장이 듣더니 나보란듯이 유리위에 탁 놓고 직원에게 전달하라는식으로 행동함. 비싼금액 결제하고도 기분이 나빴음. 인스타에서 친절한척은 다해서 가봤는데 현실 행동이 별로... 전반적으로 맛은 있는것 같지만 손절함.
460,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,신요섭,2022.01.27.,예쁜 티아라 케잌 잘 받았습니다. 감사합니다!! 케잌이 너무 예쁘네요 ㅠ
461,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,SulliVan,2021.12.08.,레터링 케이크 필요하신 분들 추천해요 사장님이 제빵에 대한 지식도 풍부하신 것 같고 세상 친절하세요
462,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,-,2021.12.04.,"맛있지만 가격이 너무 비싸요ㅠㅠ 
그치만 자꾸 생각나는 맛
에그타르트가 유명하던데 너무 두꺼워서 제취향은 아니었어요 

딸기케이크가 맛있었어요"
463,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,졍이,2021.09.11.,가격때매 별점 넘 낮은듯 한데 ㅠㅠ 전 납득할만한 가격이었습니다!! 저희 가족 모두 너무 좋아하는 곳이에요은평구에 매장이 있다는게 감사할 따름
464,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,연두언니,2021.09.11.,정보 없음
465,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,짜마리,2021.09.08.,"포르투갈에 먹던 그 맛을 그토록 찾아 헤맸는데, 그 맛을 여기서 찾았습니다. 에그타르트 무조건 드셔보세요. 적당히 달면서 가득 찬 맛은 남녀노소가 좋아하는 맛입니다. 단점은 너무 자주가서 지출이 커진다는 점 ㅎㅎㅎㅎ"
466,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,!,2021.08.23.,"동네에 흔치않은 가게라 응원하곤싶지만 이동네에선 터무니없는 가격과 그에비하면 평범한 맛, 밖에서 주방 뻔히보이는데 항상 마스크 안쓰고있는것까지 좋게봐줄수있는 구석이 하나도 없음. 노인분들이 하시는가게도 아닌데 왜이리 기본을 안지키지"
467,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,히히히헷,2021.08.22.,"가끔 조각케이크 사먹는데 당근 케이크도 너무 맛있어요!! 한입 막고 너므 맛있어서 급하게 사진찍어 리뷰 올려용 여기 정말 다 맛있어용 
스콘,에그타르트, 케이크도 다 맛있구요 ㅎㅎ 사장님도 친절하시고, 다음에는 케이크 주문해보려구용"
468,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,asdfghetob,2021.06.30.,매장에서 먹을수도없는데 너무 비싸요 특히 에그타르트.. 스콘이랑 에그타르트 먹었는데 맛은 괜찮아요
469,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,kookie,2021.04.25.,마스크를 안 끼세요...
470,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,미부,2021.04.25.,많이 달아요. 재료들의 맛보다 시럽?같은 단맛이 많이 나고 남편은 애들 입맛이라고 ㅎㅎ
471,Kakao,41,소재,서울 은평구 증산서길 101 1층 (증산동),서울 은평구,3.8,24.0,mapjoha,2021.01.03.,"집 근처에 넘 예쁘게 생긴 가게가 있어서 가봤는데 외부, 내부 다 너무 깔끔하고 예뻐요!
 디저트 생긴 것도 다 귀엽고 먹고 싶게 생겼는데, 맛도 진짜 최고에요 ㅜ 지금껏 먹어본 스콘, 에그타르트 중에 최고에요! 사장님들도 넘 친절하시구 암튼 진짜 넘 맛있어요 꼭 사오셔서 드셔보시길 .."
472,Kakao,42,꽈배기나라,서울 은평구 은평로 205-13 1층 (녹번동),서울 은평구,4.8,4.0,롸옹,2023.07.13.,"헐랭하게대췅휘감은게아닌 진정한꽈배기
감사합니다 ♡
+아저씬친절한데 할머니기분나빠요별흡입하시네"
473,Kakao,42,꽈배기나라,서울 은평구 은평로 205-13 1층 (녹번동),서울 은평구,4.8,4.0,HJ,2021.06.23.,가격도 저렴하고 맛있어용
474,Kakao,42,꽈배기나라,서울 은평구 은평로 205-13 1층 (녹번동),서울 은평구,4.8,4.0,도기도기,2021.04.28.,짱맛있고 사장님 친절하세요
475,Kakao,42,꽈배기나라,서울 은평구 은평로 205-13 1층 (녹번동),서울 은평구,4.8,4.0,최재민,2020.02.04.,"여긴 작년에 두번인가 가봤는데 연세가 있으신 분들이 만드시느라 
만드시는 속도들이 조금 느려서 그렇지 꽈배기 만드는 기술들이 
정말 다른데보다 훨씬 좋습니다.. 깨끗한 기름을 써서 그런지 
모든 음식들이 맛있었구요.. 다만 아쉬운건 시간을 조금 늦게까지
하셨음 하는 마음도 있네요.. 저녁 6시까지 운영을 하고 주 5일제로 
운영하다 보니 직장인들에게는 먹을 수 없는 아쉬움이 있을 것 같네요.."
476,Kakao,43,폼드팡베이커리,서울 은평구 연서로29길 23 (갈현동),서울 은평구,3.4,21.0,ㅈㅎㅂ,2024.03.09.,정보 없음
477,Kakao,43,폼드팡베이커리,서울 은평구 연서로29길 23 (갈현동),서울 은평구,3.4,21.0,소럽,2023.08.03.,비쥬얼에 비해 맛은 썩..
